Descriptores,2003|Enero,2003|Febrero,2003|Marzo,2003|Abril,2003|Mayo,2003|Junio,2003|Julio,2003|Agosto,2003|Septiembre,2003|Octubre,2003|Noviembre,2003|Diciembre,2003|Anual,2004|Enero,2004|Febrero,2004|Marzo,2004|Abril,2004|Mayo,2004|Junio,2004|Julio,2004|Agosto,2004|Septiembre,2004|Octubre,2004|Noviembre,2004|Diciembre,2004|Anual,2005|Enero,2005|Febrero,2005|Marzo,2005|Abril,2005|Mayo,2005|Junio,2005|Julio,2005|Agosto,2005|Septiembre,2005|Octubre,2005|Noviembre,2005|Diciembre,2005|Anual,2006|Enero,2006|Febrero,2006|Marzo,2006|Abril,2006|Mayo,2006|Junio,2006|Julio,2006|Agosto,2006|Septiembre,2006|Octubre,2006|Noviembre,2006|Diciembre,2006|Anual,2007|Enero,2007|Febrero,2007|Marzo,2007|Abril,2007|Mayo,2007|Junio,2007|Julio,2007|Agosto,2007|Septiembre,2007|Octubre,2007|Noviembre,2007|Diciembre,2007|Anual,2008|Enero,2008|Febrero,2008|Marzo,2008|Abril,2008|Mayo,2008|Junio,2008|Julio,2008|Agosto,2008|Septiembre,2008|Octubre,2008|Noviembre,2008|Diciembre,2008|Anual,2009|Enero,2009|Febrero,2009|Marzo,2009|Abril,2009|Mayo,2009|Junio,2009|Julio,2009|Agosto,2009|Septiembre,2009|Octubre,2009|Noviembre,2009|Diciembre,2009|Anual,2010|Enero,2010|Febrero,2010|Marzo,2010|Abril,2010|Mayo,2010|Junio,2010|Julio,2010|Agosto,2010|Septiembre,2010|Octubre,2010|Noviembre,2010|Diciembre,2010|Anual,2011|Enero,2011|Febrero,2011|Marzo,2011|Abril,2011|Mayo,2011|Junio,2011|Julio,2011|Agosto,2011|Septiembre,2011|Octubre,2011|Noviembre,2011|Diciembre,2011|Anual,2012|Enero,2012|Febrero,2012|Marzo,2012|Abril,2012|Mayo,2012|Junio,2012|Julio,2012|Agosto,2012|Septiembre,2012|Octubre,2012|Noviembre,2012|Diciembre,2012|Anual,2013|Enero,2013|Febrero,2013|Marzo,2013|Abril,2013|Mayo,2013|Junio,2013|Julio,2013|Agosto,2013|Septiembre,2013|Octubre,2013|Noviembre,2013|Diciembre,2013|Anual,2014|Enero,2014|Febrero,2014|Marzo,2014|Abril,2014|Mayo,2014|Junio,2014|Julio,2014|Agosto,2014|Septiembre,2014|Octubre,2014|Noviembre,2014|Diciembre,2014|Anual,2015|Enero,2015|Febrero,2015|Marzo,2015|Abril,2015|Mayo,2015|Junio,2015|Julio,2015|Agosto,2015|Septiembre,2015|Octubre,2015|Noviembre,2015|Diciembre,2015|Anual,2016|Enero,2016|Febrero,2016|Marzo,2016|Abril,2016|Mayo,2016|Junio,2016|Julio,2016|Agosto,2016|Septiembre,2016|Octubre,2016|Noviembre,2016|Diciembre,2016|Anual,2017|Enero,2017|Febrero,2017|Marzo,2017|Abril,2017|Mayo,2017|Junio,2017|Julio,2017|Agosto,2017|Septiembre,2017|Octubre,2017|Noviembre,2017|Diciembre,2017|Anual,2018|Enero,2018|Febrero,2018|Marzo,2018|Abril,2018|Mayo,2018|Junio,2018|Julio,2018|Agosto,2018|Septiembre,2018|Octubre,2018|Noviembre,2018|Diciembre,2018|Anual,2019|Enero<P>,2019|Febrero<P>,2019|Marzo<P>,2019|Abril<P>,2019|Mayo<P>,2019|Junio<P>,2019|Julio<P>,2019|Agosto<P>,2019|Septiembre<P>,2019|Octubre<P>,2019|Noviembre<P>,2019|Diciembre<P>,2019|Anual<P>,2020|Enero<P>,2020|Febrero<P>,2020|Marzo<P>,2020|Abril<P>,2020|Mayo<P>,2020|Junio<P>,2020|Julio<P>,2020|Agosto<P>,2020|Septiembre<P>,2020|Octubre<P>,2020|Noviembre<P>,2020|Diciembre<P>,2020|Anual<P>,2021|Enero<P>,2021|Febrero<P>,2021|Marzo<P>,2021|Abril<P>,2021|Mayo<P>,2021|Junio<P>,2021|Julio<P>,2021|Agosto<P>,2021|Septiembre<P>,2021|Octubre<P>,2021|Noviembre<P>,2021|Diciembre<P>,2021|Anual<P>,2022|Enero<P>,2022|Febrero,2022|Marzo,2022|Abril,2022|Mayo,2022|Junio,2022|Julio,2022|Agosto,2022|Septiembre,2022|Octubre,2022|Noviembre,2022|Diciembre,2022|Anual
Índice de volumen físico base 2013=100|Estados Unidos Mexicanos,84.116662555872,83.698707591176,87.029386185599,84.842853813441,88.049457285828,87.155427775054,86.960862227339,86.549407839572,87.534201954606,91.390385017891,86.382741657959,85.450356262727,86.59670418058867,84.88634231103,84.090388965106,92.756119441227,87.686237121506,89.43638853501,90.902846388422,89.26582496928,90.836496777197,91.010484098198,92.918976997858,91.051614316184,89.123744083122,89.49712200034499,86.251918311569,86.828767723887,89.572704276804,93.071403385241,92.602163068529,91.302287302404,88.086071204139,93.398713819214,93.187815237645,96.204705246648,95.111442289924,91.667712916924,91.44047539857733,92.159758270468,90.462323890219,98.753177958173,91.291634736173,99.444329272154,99.062398084441,94.362187726861,98.447716573365,96.432849198539,99.626801505951,97.484944441752,90.961739857071,95.70748845959724,94.042738149193,91.468657128327,100.34801981746,93.133774491942,100.268755091922,99.748388354481,94.917774317895,100.54679597075,95.355792281745,101.517236884961,95.737260168598,88.357306745246,96.28687495021,94.843432345578,94.259478338803,93.540087355931,99.562301147171,97.321520223146,97.05215274595,94.490897470831,95.924351790943,95.973577019402,99.923979639073,91.178603153207,85.510423931934,94.96506709683075,82.486509891987,80.147408539785,84.632909619339,81.898715434265,81.382604196358,83.446007749243,85.610538770493,85.823317407411,87.296274986174,93.17084127108,91.139050483466,87.062782013453,85.34141336358783,85.712307949035,86.181181872604,96.021218706969,91.663696630889,93.411890516275,94.934404809411,92.134702538972,95.555666442738,94.097897501861,96.36344164364,95.788580578766,91.419731413318,92.77372671703984,90.598470807053,90.1360530562,99.763357611336,91.641355178508,96.271041422841,97.34334145533,94.402020279348,97.764669664758,96.251527635651,100.158000911236,100.088959927688,94.060024530945,95.70656854007449,96.210132245712,96.750846662174,103.712252332644,95.926947783231,102.006252246558,102.468774971035,99.128300719413,101.630922469809,98.10439015297,103.683454859287,101.401291411065,92.703417448484,99.47724860853184,98.782356895197,95.90285552242,97.922136267924,101.282508663901,102.558064698156,100.047393091274,100.908380936387,102.77886098933,98.238561257124,106.826136621766,101.606418496201,93.14632656032,100,101.450887930699,97.748637782949,105.530427625474,101.308072283521,106.941311438784,105.230616319267,105.554969921181,103.746214223439,103.640595757511,111.372227119002,105.281842458346,100.359305082357,104.01375899521084,104.641822991074,103.122944942182,108.693877212723,105.159978486248,107.517990794312,108.814150255671,107.533845435197,107.711382982929,108.022256977559,113.751931223553,107.169696651816,102.675755740939,107.06796947451691,106.119196821373,106.77431704384,107.503656047731,108.907795325001,109.137257861465,110.718094535201,106.401567433719,112.542326071029,108.275173705701,111.815382257029,111.481700829485,105.083638174587,108.73000884218008,109.903359871316,107.913052986411,118.338621980466,106.822874175758,114.708571731464,114.188068269548,109.166628434503,116.459957936267,109.166318392022,115.594383581276,114.242818174432,104.583188762227,111.757320357974,112.076774537737,108.523490131673,114.347489349462,112.801385500199,117.991336575344,116.663776886038,112.257153209427,119.431331182482,112.416973095527,118.615200207937,116.350530810932,104.337658876241,113.817758363583,113.73697050642,110.099840634609,117.009660381503,112.062865061507,118.953138206721,115.057915609958,115.74302133941,118.525479285199,113.541305408332,116.892387702664,113.077109526591,103.797125236132,114.04140157492,114.948714937579,110.97937296886,111.089741773121,74.040911412662,75.317150050021,96.839602110195,104.963120212877,106.925718175312,110.614665038879,114.711075909844,110.441118948821,106.70339804213,103.131215798358,109.29025554544,104.69362707133,117.689688829278,111.05845071008,111.813609357959,112.957363016787,113.041737044698,113.947621061268,110.179626634925,114.76919474814,113.526990842131,110.722170322835,111.974194598739,113.382656365057,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Aguascalientes,54.854680181333,51.931486610256,53.998009142731,53.484160651974,55.172242632496,56.197713982478,56.435511016681,56.811877625803,57.191469634493,61.273892642172,53.79346188897,53.079958257975,55.352038688946834,51.974956408848,48.547578742286,59.88536586912,57.25429683593,57.062424520028,61.912753256283,53.536026326272,62.148736973688,61.75874255819,66.086252117975,62.54511390153,62.055950928201,58.730683203195916,58.401186714806,60.190750239156,57.831926249658,62.482152885779,64.122479268234,64.34035678715,58.9096436925,64.966331275713,62.044317623287,65.723612339941,67.847265206194,56.762500050433,61.96854352773759,60.489713130224,64.73583032746,64.041995288295,57.911183482466,68.598351945324,81.629861411043,60.285457655822,66.671956163623,75.778249972419,78.364587631287,73.760650651335,77.826638539521,69.17453968323493,77.26701137559,73.747838310512,84.014992680827,79.713212396108,82.180084010301,81.125519482974,78.379342706791,91.440660269956,88.117094309843,84.154116224468,81.585893753058,68.192165668846,80.82649426577284,75.66062937674,76.325029787295,67.482170030345,83.528108274648,81.360567792821,84.903120577834,75.70413023818,84.244714419868,83.766061168628,85.542027167424,74.018972848156,57.841471081663,77.53141689696683,60.631418193373,59.426429212416,55.520324706905,62.56778417595,62.056910820711,66.596008924283,69.746116615111,73.565306220055,74.036238458522,83.859287280084,79.362531511767,75.858898206093,68.60227119377251,80.02232139724,79.500862467848,84.309621738771,83.621175467972,80.340456489307,85.863058585159,86.316073828953,79.763821736079,88.139642179237,91.941057641812,89.056957443536,79.191589393781,84.00555319747458,84.923625090299,81.926816997053,92.632615203386,69.886083715894,88.995825627765,93.87199102409,79.067599802268,89.905133084773,91.293196007906,97.491967510238,94.379598357476,86.044698025647,87.53492920389958,94.599940640238,93.750616601658,98.768166427678,84.605512986994,95.203075396012,97.111772144135,92.915588900258,93.991063843305,88.225937763695,100.389840094018,99.538852590795,82.025947130248,93.42719287658616,101.286785475105,95.263680410364,94.59822831429,101.555039241617,99.373747226012,98.382574464142,93.321008664708,107.06540849728,100.534921623708,112.249942524333,104.726020930346,91.642642628097,100.00000000000017,115.622194466362,117.996451314145,127.643685321584,111.536604212191,126.170076109078,119.805158844026,113.519674856818,126.690318683869,125.797558331909,138.538100232733,129.876984848562,113.463752477505,122.22171330823186,131.163667911067,123.246050960398,129.422263550193,122.102238324294,133.642473459594,128.629287716508,122.018947547985,136.400516793405,130.804322506086,145.455652672285,132.130371545299,112.432229799214,128.95400189886064,134.730194044971,134.317111140499,133.240883271312,136.746218013621,132.807258176782,142.490806164115,120.72103311781,146.08614808839,128.18214641735,154.115460781614,145.909939154743,119.629778094539,135.7480813721455,132.15596218243,138.494236604487,157.191451681565,129.730422912589,152.732346154814,152.292850515902,117.134249411641,156.108669893332,136.313032901345,148.6412444798,138.359237184388,104.748568543683,138.658522705498,159.925795076451,140.021739201399,148.938144990527,131.574990529935,147.80314896421,153.752504458993,121.170035585411,159.615252888185,150.063141407758,164.793812430918,159.38659798826,123.00663042405,146.670982828841,128.087434673603,138.998262207166,150.233180081136,142.076359574612,162.101422512168,157.848480185494,132.175913665924,158.238577065009,151.447587372392,172.255965091721,151.182754853748,117.556919584505,146.85023807229,141.895934278387,142.187330658988,122.8075113553,48.933212033822,54.071521388543,126.780927641519,122.601220296337,144.225300331669,155.14592749614,179.770669506585,160.693231835024,135.344311940835,127.871424896929,145.20230631102,137.041058661622,162.427518983934,133.508200875464,132.217609767891,133.492482155769,122.351357102917,128.620838118026,113.739973040716,142.621932162242,119.804933867473,107.203819415398,131.519335871873,124.544849834643,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Baja California,103.60090871541,98.594217004104,102.331657594925,98.716811137443,101.127468790045,102.827510430879,107.014095579725,103.654137984179,106.442675864817,110.374262102779,108.320201838657,109.031687105953,104.33630284574299,101.685520441686,99.877300899571,113.251904162631,109.120319642955,110.547644297439,111.477709056254,114.874704671754,110.982452477321,113.038339233808,112.176704953334,116.993168971039,114.637338946946,110.72192564622816,104.326131500404,104.930291727111,110.389235287822,109.548214384636,108.413585239915,113.892920186212,106.277309397147,112.171516543224,116.117947089593,115.226888075435,116.844316961012,109.610136959788,110.64570777935825,106.950046493772,108.212026957868,123.327407448561,110.098210760167,120.864897310941,135.199462107335,121.157985763584,129.729779394526,127.669160546013,126.176745278154,128.36624326609,111.835445437895,120.7989508970755,117.058394616282,111.52882570725,129.187443181476,110.794993991976,118.273063791604,124.378169691017,110.898572790744,122.935636080166,120.599228869657,119.469202832673,122.427890675003,103.782492725719,117.61115957946392,116.15848715304,111.076376454226,111.046881187959,117.50764735027,106.642529446123,117.230486698418,117.720014840468,108.186148080765,110.193738947102,111.846584157256,102.09869133784,95.702293930145,110.45082329863432,88.064223390807,86.830059541065,90.059579580384,87.999822052897,88.391345914045,94.961682547775,92.804439761429,90.075470821941,95.791703545953,91.645861279876,90.112973851493,90.91668537509,90.63782063856293,80.239891733296,87.408528407712,99.905041040577,96.212758967389,102.96870820158,99.079490302538,96.827294355577,99.714087660837,98.423662638436,100.024285987321,100.024845102226,96.557212621128,96.44881725155142,90.26815387922,90.764983377195,98.015936814551,90.134344274989,90.170698403737,97.164322645823,94.965675705342,95.628047369978,94.917806500575,98.856635286866,98.000836399496,91.076034390907,94.16362292072324,93.207527468391,94.521351158926,102.838533130014,96.158727122683,103.580410224638,104.076759622435,98.861295496281,104.246437000938,99.82444452148,101.666921257065,97.850393823328,90.459471771243,98.94102271645185,97.20610909406,91.828015639979,97.472436075425,100.674337401648,100.929221174514,101.636574922727,101.20527485998,102.062100658232,100.905516025707,106.975639991821,103.108398287378,95.996375868529,100,101.341937235354,98.350508468004,106.279082065691,101.749262003322,107.212883065133,110.408396091447,113.943532917475,111.960084276506,115.466934918094,120.00080945988,116.081329631125,108.779991505343,109.29789596978118,113.901301756581,116.01752133014,122.42759612765,116.225472306082,121.371721664072,127.445802551636,128.544135807215,117.995358630347,128.309382551708,135.385312948581,127.313468247296,118.622169059338,122.7966035817205,120.399600376448,122.339941201011,126.428747228085,126.187859951389,126.968188500089,130.405598811611,126.690940106323,135.293455272078,133.133760460784,136.135853425725,135.683546870231,122.498170923128,128.51380526057514,124.325694252507,122.801484385643,134.637299119952,127.004821092179,135.806447762104,136.322573597618,128.623633616697,137.994739923433,133.639798001349,139.788444335941,137.121047429184,121.542687520557,131.634055919764,126.442410868958,127.5273189398,137.738914288547,136.96869872716,143.676397792375,143.407512932286,138.282892793709,149.891132923189,138.186114771204,151.348529499079,147.867094090441,129.883408680383,139.268368858928,143.653724233106,140.91339362187,149.215561691303,141.045037097606,147.867558073507,145.609975397867,148.663051126546,154.995182592532,147.474167322646,157.306837536035,144.305830918452,127.951073395112,145.750116083882,142.87348511963,143.819622527613,142.1634345651,95.407855543307,103.551086600133,125.533848459087,156.510567438449,157.902024920202,164.807595801703,172.837221318736,159.289333252518,148.886194102095,142.798522470714,159.921258813391,153.854387464788,168.445158272052,161.754316440788,158.816654530113,163.286839376441,177.793529655004,167.140646989684,158.007294077241,176.463423312693,172.525322096258,153.185449751885,164.266190065028,162.899374346072,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Baja California Sur,94.408132839674,91.286440614139,98.746564841668,97.081695935316,97.746318481025,96.094336452008,91.875119407969,93.274286524034,105.680715088875,99.31709875782,85.71173107881,94.780950309703,95.50028252758675,85.69577849704,84.141331699353,92.691606421482,89.5571124723,93.906039601281,89.842720270226,87.093482661289,89.710355362521,97.019276028288,97.07870219198,87.581975202961,89.881545194334,90.3499938002546,86.675889325078,91.073267909706,101.88656808922,106.9416689493,97.939158729013,95.883067058117,87.139197331365,93.369331814831,96.794135584208,96.168803038673,88.435910028994,79.950991241455,93.52149909166333,89.875918985458,81.28500688172,96.98643145053,99.039019930856,105.46909372658,94.270183682992,93.384808246986,100.934318405796,113.755171058538,112.324461127413,97.051249808744,93.622941561553,98.16655040559716,99.393874675242,86.379748767953,107.290707898022,107.797638894224,119.335710545397,110.600215269501,106.18293804222,104.992957442684,102.375116248812,119.57302121685,104.482931673568,95.917219181822,105.36017332135792,100.015420475336,96.532627644878,93.549513562102,99.361551999291,104.47326624926,104.389768961467,108.599558984007,104.512730358582,94.683126757106,131.304053580081,110.933464206985,100.26867056886,104.05197944566292,96.773229632854,86.063545310481,90.24186258716,84.259402091907,95.120278002065,104.808583426287,104.805690544893,102.969898762251,88.116224149429,122.879020468565,104.239382672393,92.530357365542,97.73395625115224,90.935332281574,90.234487786655,91.371484827491,90.519725146031,91.148379856942,98.68638019542,97.624797781294,98.1862112387,92.68783153205,106.776628595711,108.793448844991,102.314935802581,96.60663699078668,94.426135505265,88.29666609526,92.741319629281,89.810562163587,92.368398021833,94.73780708589,94.089715491537,94.292419296841,88.483659582154,114.586392357386,106.479701751352,98.164932659682,95.706475803339,94.117512949315,86.128688725788,93.626336779842,96.475616677912,96.90565901614,99.08572908649,84.197512888303,87.834459227783,82.885487480201,101.859253396394,107.412906275869,98.635567789105,94.09706085776185,96.183224581734,94.084234470163,95.538001111433,99.480101482352,102.161302894393,93.469092784177,95.519100859563,91.170038181423,86.066158994935,119.206515685163,114.252246657845,112.86998229682,100.00000000000007,104.590835393158,98.149083546118,104.419267771477,102.679115820331,107.560998338339,111.38808302068,108.170156692186,104.456026265952,97.465257105971,109.807040512298,105.621992404928,102.488723549275,104.73304836839276,95.534397853078,94.303325508611,97.037268802827,100.415981527694,104.33626233134,102.376390566705,108.856810145141,106.751259068839,102.532136909676,113.513825928626,105.585653670588,99.628545104085,102.57265478476751,96.864633492119,98.727539599226,99.779867341214,105.499974399187,103.188814009541,107.637435524617,102.439264317669,105.647377180665,104.554021556985,104.989857695121,102.900625610367,96.636143006601,102.40546281110936,96.706746133193,96.936454699646,103.109361639623,98.761250711609,103.375651418822,104.936139475998,102.59533854015,106.893981747174,103.996108474353,105.287701984001,104.803309200304,97.174371277569,102.048034608537,94.200174104804,93.074386307831,96.612383945569,103.666376947875,107.712994675875,104.727197781926,103.013995398341,106.397020960043,106.006140128748,106.063610457772,107.073682379617,98.378113646192,102.243839727883,94.580783349114,91.464727770148,97.167408062286,99.087862116752,109.836740246509,108.652867067905,109.222614089088,110.922966186571,112.259446883072,113.78397862525,110.42749064174,105.553452546046,105.246694798707,102.266926645993,99.600690233954,108.765437103638,97.377912369392,105.631538242069,114.501940366686,110.714175270425,105.364243282077,107.390475985088,108.600098607306,105.403675734715,101.870330998498,105.623953736653,96.980808695448,98.949469322312,104.90136204712,102.87259924187,107.261865520484,105.309556052281,103.902950607356,102.630889295619,102.505932773233,101.699807221612,101.315989860035,96.80432556814,102.094629683793,94.257218777374,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Campeche,99.719349314471,91.314204214269,104.907618580968,97.35760354287,86.530718219471,84.743345735865,99.63792966013,82.180620884174,83.466797419758,91.405290357374,84.620914016854,92.521628792049,91.53383506152109,92.414065135014,90.205962311713,100.189148380281,87.737650638694,84.593092623637,86.613613567253,81.233471700475,83.259249195938,78.219543820384,80.350684413647,83.938389862695,84.779782154184,86.12788781699292,83.670612534295,82.970122394946,87.310059651439,91.970723189506,81.76733051789,84.073997536767,81.195294064808,86.745027467093,83.290006620844,87.033707026764,86.718781029476,81.450011394301,84.84963945234408,92.935474100339,89.634202665316,97.329197040341,82.290072136408,87.258633043742,83.243588568403,84.143578344371,84.466282787876,83.875761793738,86.48503653931,86.515978022767,78.175334953198,86.36276166631741,87.514383574316,81.889621593607,98.669343429839,86.30672654905,96.653543777944,84.362057899701,85.185300712932,90.452308069616,82.024941093339,93.456503644129,100.93335614748,92.718176083959,90.01385521465933,93.446061600993,93.95027922216,101.775360615781,109.594888393021,99.979477529341,97.547294509717,94.476333177163,92.153212920956,90.349672914929,96.47198504238,91.514598457919,86.740121887997,95.66660718936309,95.01294226766,97.857665439847,103.500003867998,106.751752736625,105.331348054178,100.686759671971,97.373846427951,96.194832807599,95.402457651143,100.396363199754,90.41059546706,92.836636016187,98.4796003006644,95.258289804732,101.741400498414,108.467718105747,100.089823362461,103.003556747317,101.534517656939,94.908495400032,93.163239754099,94.121916424435,96.092116463075,96.915887397566,87.989347994591,97.77385913411733,101.997497909437,97.103554364049,108.549627458451,109.07164619249,107.4424810551,94.768060405441,94.686719285916,96.982810733311,96.52981737535,103.905292206317,99.751148520597,89.395241005597,100.015324709338,97.444090078298,103.466116140335,104.98269927442,104.447478802824,100.636682802543,93.432373787363,93.566421016593,94.773983876668,90.994931900439,94.638142709991,92.634809929715,84.627954116207,96.303807036283,100.259482620142,100.7803856503,103.062417786351,110.614536371742,111.991342329082,99.706396411172,97.250593277874,101.19027690958,92.862529242176,98.723334806447,94.258528488257,89.300176106878,100.00000000000011,98.776015219583,95.115677061942,113.988708070792,112.641719467429,121.12099083799,94.69376734099,93.704228782659,95.523289497412,94.374684314197,93.985896105546,94.652470077757,95.708919755207,100.35719721095866,110.703194868198,114.708789678235,114.77087660578,110.319265293332,97.692106681228,93.505707536057,91.524579771863,87.981860704639,89.541385180119,88.686138551851,89.127226014545,87.128714071728,97.97415374646455,92.972057451363,96.358073867523,103.02389665004,102.469092918476,106.033775733602,92.328345770298,83.250463618766,86.467740139285,86.684079775352,86.237888026154,85.918603035156,87.764748784403,92.4590638142015,92.894260585145,94.414063327029,99.237662507009,91.537626768554,108.025094017953,85.799258389228,83.447119558858,84.685613722802,78.197767010334,79.64739008241,81.755821918021,82.309896692196,88.495964548295,85.588430380899,92.756487503848,105.819867623581,112.517322357486,102.918164981839,85.542257689116,78.856162416999,82.44855509912,79.117556372787,77.272374692028,83.236052558872,84.203846519345,89.189756516327,90.570542937599,92.130790931953,97.490378462188,105.775286481678,113.094427812821,90.991840873999,80.819415813086,84.462796068478,85.294249515025,88.95346499405,85.874848286559,87.531317661157,91.915779986549,90.763344499041,92.639633989469,101.560628410395,91.835543431751,87.18584804547,87.265679447332,73.233560184612,79.107840480181,85.003285191901,80.707976254226,80.783818091909,83.586138024541,86.139441337569,88.930165706357,93.451016446025,111.050530381339,99.271291218332,92.297009530252,83.795560029907,77.557087500511,86.247470426983,79.554840710167,88.625876105433,86.219117327233,70.25540989142,88.104614606163,99.665799390843,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Coahuila de Zaragoza,82.472310776175,85.245970144099,92.728214587634,87.446466032183,88.561449627099,83.589315280104,84.688734477815,89.900684198266,89.98795837209,101.534133259788,95.756759691163,84.153886050741,88.83882354142975,88.318466237371,89.356332767479,100.161146709932,95.60499957967,91.577528375151,91.868113351161,87.209366323094,94.35717164804,93.496739654728,99.408132469344,95.19849343481,84.9107049767,92.62226629395666,84.825361450227,86.884977149729,87.676849101297,94.199410998451,86.775006951308,92.504183017186,85.931032767618,93.564468172259,91.155734933958,99.618796351078,96.844364974618,80.401126895051,90.031776063565,88.942774299021,87.842335517076,101.960741105908,90.728539580947,102.629998954633,105.906839011887,95.269587547873,94.585467390829,94.557025894523,100.729520643634,101.2285063133,76.621551329544,95.08357396576459,82.86804400314,84.348864653867,98.865474784251,94.05150070515,105.184641402232,103.30378144922,97.770176116801,105.800372075964,92.594616894036,108.758221424319,100.207626964024,84.872219467126,96.55212832834415,94.821300146868,90.948267476154,93.742290474883,98.602658998785,95.199997968102,92.224337636572,82.350311387973,92.563949070249,94.811511093372,100.798658608311,87.950659304836,76.601156036639,91.71792485022867,65.504984195255,52.934778032373,53.499004938929,57.240369487265,56.630809846202,57.283522771796,62.284479268666,66.645747331786,69.795574348372,80.06289920872,81.151850651528,73.912928031481,64.74557900936442,75.146326666813,77.652547577619,88.100043067512,87.237482401126,93.657698218239,93.487122199767,85.943037294382,94.078754316326,92.145115136818,96.121296480719,91.425108934699,85.519101128239,88.37613611852159,90.325140920279,88.090913386878,104.417089758625,97.055201232216,98.661312097473,94.383775423955,92.533131225458,98.33854719407,96.416365635614,103.156865203791,100.881592157833,88.99432919255,96.10452195239516,102.235534135892,101.742055249908,108.756560398492,104.449382074322,111.487704247223,107.438131819845,98.937056491638,109.636275748244,103.023729872841,107.696297004742,101.325216882624,85.747116379146,103.5395883587431,92.079035412537,94.026159657189,96.158213668243,102.968422813113,101.479761459487,97.435494002124,100.033198150263,103.175041874541,102.050380071351,116.044701137188,104.689613948891,89.859977805073,100,102.823606066253,100.305551232147,106.260057881582,106.790394891568,105.752283370323,109.068251414265,108.002445423287,98.438973513016,102.573622693914,112.110625792965,101.916236336778,94.877899970905,104.07666238225023,95.301158622386,100.947322762382,106.443931475014,105.980396026977,104.181492835735,106.565933250349,103.546555256532,105.894514858437,105.247187965836,110.217492228431,100.316895616023,91.504024864798,103.01224214690835,104.590878908722,99.121473266689,98.883189068576,104.068828324603,99.392068072692,102.562305956577,97.521763420876,104.580278970342,103.894838954181,106.222792018806,104.844823053062,94.766865402257,101.70417545144859,104.689061706075,101.732224709765,105.104994031702,98.659351758065,106.81455012837,107.93932852307,103.041290230206,108.904405049687,106.895302077842,113.390233996694,114.308643002187,99.22567706098,105.892088522887,107.986326739996,105.903065805855,111.800441598925,105.780614051664,113.339445900082,113.936422808942,109.467353114223,118.859953502495,107.423943628299,113.855575863006,110.6907523181,98.598837807553,109.803561094928,107.30326467463,102.457964257712,110.949478002033,109.008973099131,117.421009208113,108.33348620699,117.760259241926,120.912357203403,109.452730088752,111.164244133598,108.431853049211,91.181801172223,109.53145169481,103.830736205449,98.9867181546,95.590802309414,52.844030540023,57.833803519624,92.998171527499,101.735055088213,101.213566475043,103.142290426208,111.625832546321,102.901158956349,95.667400002209,93.197463812579,103.486288369453,85.670681156497,113.310511981972,105.269335769347,96.643009918375,113.745984616958,106.147213672778,104.241722639446,94.100460377295,105.072767324893,103.63478655833,97.74769364119,102.422538002211,101.488021150781,,,,,,,,,,,,
