Descriptores,2003|Enero,2003|Febrero,2003|Marzo,2003|Abril,2003|Mayo,2003|Junio,2003|Julio,2003|Agosto,2003|Septiembre,2003|Octubre,2003|Noviembre,2003|Diciembre,2003|Anual,2004|Enero,2004|Febrero,2004|Marzo,2004|Abril,2004|Mayo,2004|Junio,2004|Julio,2004|Agosto,2004|Septiembre,2004|Octubre,2004|Noviembre,2004|Diciembre,2004|Anual,2005|Enero,2005|Febrero,2005|Marzo,2005|Abril,2005|Mayo,2005|Junio,2005|Julio,2005|Agosto,2005|Septiembre,2005|Octubre,2005|Noviembre,2005|Diciembre,2005|Anual,2006|Enero,2006|Febrero,2006|Marzo,2006|Abril,2006|Mayo,2006|Junio,2006|Julio,2006|Agosto,2006|Septiembre,2006|Octubre,2006|Noviembre,2006|Diciembre,2006|Anual,2007|Enero,2007|Febrero,2007|Marzo,2007|Abril,2007|Mayo,2007|Junio,2007|Julio,2007|Agosto,2007|Septiembre,2007|Octubre,2007|Noviembre,2007|Diciembre,2007|Anual,2008|Enero,2008|Febrero,2008|Marzo,2008|Abril,2008|Mayo,2008|Junio,2008|Julio,2008|Agosto,2008|Septiembre,2008|Octubre,2008|Noviembre,2008|Diciembre,2008|Anual,2009|Enero,2009|Febrero,2009|Marzo,2009|Abril,2009|Mayo,2009|Junio,2009|Julio,2009|Agosto,2009|Septiembre,2009|Octubre,2009|Noviembre,2009|Diciembre,2009|Anual,2010|Enero,2010|Febrero,2010|Marzo,2010|Abril,2010|Mayo,2010|Junio,2010|Julio,2010|Agosto,2010|Septiembre,2010|Octubre,2010|Noviembre,2010|Diciembre,2010|Anual,2011|Enero,2011|Febrero,2011|Marzo,2011|Abril,2011|Mayo,2011|Junio,2011|Julio,2011|Agosto,2011|Septiembre,2011|Octubre,2011|Noviembre,2011|Diciembre,2011|Anual,2012|Enero,2012|Febrero,2012|Marzo,2012|Abril,2012|Mayo,2012|Junio,2012|Julio,2012|Agosto,2012|Septiembre,2012|Octubre,2012|Noviembre,2012|Diciembre,2012|Anual,2013|Enero,2013|Febrero,2013|Marzo,2013|Abril,2013|Mayo,2013|Junio,2013|Julio,2013|Agosto,2013|Septiembre,2013|Octubre,2013|Noviembre,2013|Diciembre,2013|Anual,2014|Enero,2014|Febrero,2014|Marzo,2014|Abril,2014|Mayo,2014|Junio,2014|Julio,2014|Agosto,2014|Septiembre,2014|Octubre,2014|Noviembre,2014|Diciembre,2014|Anual,2015|Enero,2015|Febrero,2015|Marzo,2015|Abril,2015|Mayo,2015|Junio,2015|Julio,2015|Agosto,2015|Septiembre,2015|Octubre,2015|Noviembre,2015|Diciembre,2015|Anual,2016|Enero,2016|Febrero,2016|Marzo,2016|Abril,2016|Mayo,2016|Junio,2016|Julio,2016|Agosto,2016|Septiembre,2016|Octubre,2016|Noviembre,2016|Diciembre,2016|Anual,2017|Enero,2017|Febrero,2017|Marzo,2017|Abril,2017|Mayo,2017|Junio,2017|Julio,2017|Agosto,2017|Septiembre,2017|Octubre,2017|Noviembre,2017|Diciembre,2017|Anual,2018|Enero,2018|Febrero,2018|Marzo,2018|Abril,2018|Mayo,2018|Junio,2018|Julio,2018|Agosto,2018|Septiembre,2018|Octubre,2018|Noviembre,2018|Diciembre,2018|Anual,2019|Enero<P>,2019|Febrero<P>,2019|Marzo<P>,2019|Abril<P>,2019|Mayo<P>,2019|Junio<P>,2019|Julio<P>,2019|Agosto<P>,2019|Septiembre<P>,2019|Octubre<P>,2019|Noviembre<P>,2019|Diciembre<P>,2019|Anual<P>,2020|Enero<P>,2020|Febrero<P>,2020|Marzo<P>,2020|Abril<P>,2020|Mayo<P>,2020|Junio<P>,2020|Julio<P>,2020|Agosto<P>,2020|Septiembre<P>,2020|Octubre<P>,2020|Noviembre<P>,2020|Diciembre<P>,2020|Anual<P>,2021|Enero<P>,2021|Febrero<P>,2021|Marzo<P>,2021|Abril<P>,2021|Mayo<P>,2021|Junio<P>,2021|Julio<P>,2021|Agosto<P>,2021|Septiembre<P>,2021|Octubre<P>,2021|Noviembre<P>,2021|Diciembre<P>,2021|Anual<P>,2022|Enero<P>,2022|Febrero,2022|Marzo,2022|Abril,2022|Mayo,2022|Junio,2022|Julio,2022|Agosto,2022|Septiembre,2022|Octubre,2022|Noviembre,2022|Diciembre,2022|Anual
Índice de volumen físico base 2013=100|Actividades secundarias,62.916385451317,61.414605059092,58.911388800787,61.95284409257,59.290355331209,60.993376142773,66.448283385767,68.665579733442,67.633312570395,68.840230005902,60.585266262513,59.723908662925,63.11462795822433,57.064364191992,58.819766452119,67.802359075265,68.29120100273,65.30194937355,68.723270935981,63.145299424869,67.933582649114,67.669609949359,71.804771122289,70.974231889209,75.111738976422,66.88684542024158,70.176050935872,65.658655372642,67.086290988848,68.72587270187,69.045813523704,69.485413392533,65.101025656021,66.462885015292,66.839746845771,68.849709218188,73.574212242184,69.76963079426,68.39794222393208,69.834934264325,68.855342815117,72.46240747545,64.908876693505,74.1597760363,85.240720668291,78.157164840269,77.148264113635,80.244871500452,80.691749237625,78.931259580148,84.08471580272,76.22667358565307,86.342375605773,80.5071900486,95.171780361717,83.599114229969,82.489813426078,86.386035846697,83.761134503145,97.613232396388,94.177827012824,94.230622754434,88.134550152993,78.16398449312,87.54813840264482,82.945049949303,81.360721655423,77.767610631702,84.694882392868,85.752519094609,88.290906230891,86.259285537181,93.274960476036,83.781552959878,84.622253504131,79.622227304841,71.71477227483,83.34056183430775,79.059998887306,70.66380795489,67.437913609046,75.480778182828,72.611031730835,79.948119804017,79.521750626843,87.174857192522,87.196678422149,92.656793759364,86.485582047663,82.305547241162,80.04523828821875,88.852176940473,82.95208113632,84.816490686112,86.600579936988,83.687064566842,88.448596172637,93.269530030734,87.576789959372,90.598617364793,95.597119563133,84.81441677021,78.806874870322,87.168361499828,83.071467843992,81.872943619779,92.176649063469,82.137919621263,90.726692156771,95.630997432675,84.269733013706,89.728999210097,92.547386245148,98.364819495405,95.217190316904,89.204592505987,89.57911587709965,94.185863511988,94.015179382718,95.413966496124,90.648281000024,96.220969067467,95.280811693281,96.219631904896,97.025365851186,94.918487265117,104.668673844145,106.448502793862,85.235370157413,95.85675858068508,102.240308609242,94.058131553502,94.660358854394,105.800932122099,105.626468311509,96.335210715122,93.216937757361,110.286237307367,100.7332591037,103.159141932564,99.341387498155,94.541626234987,100.00000000000017,104.55318828968,108.174736446927,139.77977546378,115.05017730801,126.476848803708,107.946300712671,108.668590451472,125.942877934951,117.567512286678,132.370516209807,120.848573413204,114.830495334993,118.51746605465674,120.607941714321,116.680194160291,123.918340721643,120.981371458988,121.22143724187,117.482095421677,112.734603537645,125.149856014129,119.016087525016,128.907514251293,121.947947804453,112.9782728853,120.13547189471882,121.204947232503,127.059385999915,125.779420283871,127.477633014139,124.954524743683,140.499363371958,122.127368578955,139.246111751579,125.008826181735,137.431439280742,135.461204156543,117.108081597831,128.61319218278786,128.55937893214,134.006503175422,142.107233002163,119.961976004901,137.260606471464,136.080249799001,113.625444484693,144.776982060511,130.660079352485,136.913983510498,132.23923954804,112.284870528392,130.706378905809,142.917414761034,134.418588232077,136.40454998484,123.860551193388,136.679750295378,137.104066206094,115.961978023128,145.500451895579,135.438375678676,147.058891668418,144.071178713772,121.535206351003,135.079250250282,124.03032591907,129.015427784284,133.443960466454,129.701855357096,140.155780436689,137.060462604953,121.576920344761,139.587862857451,132.493023837126,147.968899176504,136.002838564653,113.156524322804,132.016156805987,128.71406770888,127.779497780783,108.77246644818,64.014965699994,65.5137962817,112.21815607477,111.754343812172,129.320842124777,135.622685240756,150.04284629139,138.311742913326,122.25149204746,116.193075202016,131.120002360935,123.443057785589,137.173055339445,117.998082222412,118.154982995296,112.59768166174,109.2913714308,117.49794391328,103.483351427137,127.130312024353,108.847853381247,103.568804085827,117.525541552338,116.29468896985,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Actividades secundarias|21---Minería,60.917616512701,59.09694230777,56.666312257687,60.203114903916,57.681858918411,56.638537456885,66.88515980464,67.570443770658,56.277653676048,67.856134004991,60.523197572448,57.544112548618,60.655090311231085,45.196478842698,60.056247247039,60.39402895546,61.648854027669,65.203176170439,60.358347587126,61.265440553667,56.955392863372,51.212541048592,57.379375664245,59.138156655312,64.306503446392,58.592878588500916,67.9484647885,52.144029654096,52.559284267106,53.558428234305,54.341678674628,54.044346663881,51.417480317386,42.649590711356,41.733409760226,46.060018383257,49.334454516372,58.317772430411,52.00907986679366,53.93724307307,44.865750485048,52.172595291445,45.140565084739,54.310336683207,59.746687108028,71.207039117075,58.673619661045,48.589701566784,50.588459934671,54.008415364501,57.605643327091,54.237171391392,66.402546778382,52.485927759986,74.119709578952,54.19135878856,58.207155388022,69.326716993949,60.871659744906,74.637503859143,63.018857792176,70.653944181915,59.166769378413,58.048738770012,63.427574084534676,52.989846425028,50.953106172475,58.268833672807,52.054145172785,58.152418316849,55.040661088204,59.819114737505,65.711357475086,43.89489171725,48.251880943878,49.021881054875,55.617221186467,54.14794649693408,67.11983962894,52.769654465857,56.03570411576,59.096259950908,58.287209274686,68.387711047671,60.083025161747,67.94272715485,58.823976231194,63.376038653908,53.980309941225,55.560666053393,60.12192680667825,51.888451867666,48.646121012023,51.030298911593,50.996016970178,58.451243633297,58.376342637795,60.82131082458,61.616743385465,53.914971817534,61.710484948329,45.074512803656,46.461368458311,54.082322272535585,44.861464624032,45.07926008628,57.332141805696,59.433295012847,57.034906096715,58.465120707906,49.184433191242,50.363893801497,53.039557671981,55.84417508638,51.384908791697,50.538476382564,52.71346943823642,53.453699382589,51.362756717779,51.649016712474,54.414335562159,55.460856965443,57.271085197996,59.593365300029,59.369663997094,58.716893221861,64.091963065328,61.511668462169,45.664799762933,56.046675362321174,102.794309680938,91.865187787583,99.818464326466,95.375945268174,116.817197640676,101.002984231467,102.191606627191,114.084914576431,97.390289577233,99.96216506223,85.383140906792,93.313794314819,100.00000000000001,75.759572139242,75.828003096644,132.125188197881,108.556398101102,119.024465270212,80.872326475532,89.85505693474,120.401205288597,99.483350178236,110.190409500309,89.547283299197,110.266138263152,100.99244972873699,79.374265647592,84.753607297626,89.616608663376,76.371571241612,61.739394850992,82.9804962974,65.118651993913,89.066877231631,85.532742251571,92.057169491797,88.009515969419,91.262446881869,82.1569456515665,67.566689708323,77.311324906924,77.681744129863,74.720012568562,74.802209680265,91.722001291382,86.539706049415,79.354276155728,74.967924603118,70.114347164363,68.326145603887,69.647737469516,76.06284327761217,81.264123094807,79.95235853839,85.206889556975,74.850049129534,85.213481346079,75.656383610089,79.627326386819,86.392740254,70.700250389802,73.902666843395,72.350638361031,76.951029891153,78.505661450173,68.720992241176,70.779743436392,73.08233938721,68.236463665877,72.978260590492,62.879597593514,65.514483585579,74.846704184368,62.076321223572,63.651390698253,69.63922787404,65.368158050929,68.147806877617,59.552829779068,53.851850826868,58.707337855578,59.411311390645,60.177617510886,56.420690138983,58.583785651606,62.043314488952,51.897707434116,64.73132991779,61.173546027755,62.276060335762,59.068948446501,59.062750556509,56.961239262815,50.067597118998,70.773325432043,69.64487353829,64.445257111865,71.468422351822,71.548044798128,70.467441647626,74.875815525799,72.021764597757,77.510169273306,67.403891767913,75.14324138472,63.951110848156,65.661559932263,63.05071373185,68.258088690957,54.822007901502,61.108358514063,64.059934785634,54.177591351945,73.923489671799,62.551128842136,71.227776666905,64.827916860161,64.991162229796,,,,,,,,,,,,
"Índice de volumen físico base 2013=100|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final",60.298160901358,56.096794382892,56.198835294149,57.094790192157,61.399264773294,60.710936798247,60.453051784255,56.93931184958,57.644156141117,53.33156289484,58.399147894002,55.496971012367,57.83858199318817,62.464263664746,59.12379416271,61.168061833047,58.020975390648,63.886974620136,62.38434956937,62.712175482577,62.807515391966,63.564060642172,63.356139021451,64.721948522729,62.15038498652,62.19672027400599,64.225051781588,62.708999825006,62.080130128006,64.520243822105,68.802960521527,69.122475431791,70.66699762756,68.324851808088,69.218709964658,69.673531135259,71.624935828642,67.080146871854,67.33741956217368,75.984047732018,74.420676095021,78.475639644929,77.297833566408,81.223963433195,84.166718488514,85.727301242542,82.567141280878,81.435090397393,82.160383186939,82.34127781115,79.736869061656,80.46141182838691,94.040977378163,82.896048541598,87.144572092086,86.815574836937,90.075725393463,86.737136950448,81.755571724034,83.635721862724,87.235743559361,85.648866700169,86.70789184816,82.455510839764,86.26244514390892,85.238160683422,82.290793694359,84.635848251935,86.567873862083,94.09296868129,89.856427161476,88.19136355983,86.258073099546,83.111325674726,83.619721034012,83.636842286281,76.089146211344,85.29904535002532,83.314754468108,80.032656274096,84.174493378692,83.463909305774,87.800715434961,86.794304439944,88.841063084876,92.190859664002,91.374949253099,87.574718624083,89.154334272599,84.42272664808701,86.59495707069341,88.418232184947,84.714423505833,90.614052243331,92.896207410916,94.215848560584,97.51968309926,97.347256009573,93.491986072782,94.507366820576,95.243978239371,96.452557303734,90.39269997948,92.98452428586558,93.615628132904,90.295937032807,96.244483300472,92.740392827233,100.329790034109,109.287784168844,98.559429362477,98.718168639575,97.827554821426,96.546557153386,98.506820057553,94.282692225072,97.24626981298816,97.397349750436,93.550807354857,94.847808236412,93.514495775263,102.476028901183,102.283441716146,100.394567127393,99.628891322417,100.760997800563,102.314291134354,99.733560109618,94.260482342118,98.43022679756332,97.179096624012,93.106418329142,95.630477160075,99.744695666924,102.128814036478,100.571463796048,102.154924162893,101.783917808683,102.572482754324,102.407860046608,104.025090565507,98.694759049303,99.99999999999976,108.769583412185,107.606735063245,113.697598029372,113.281939742551,117.469438058851,114.835596072392,117.552549134837,120.545588325825,119.439587227058,121.959096341276,119.420180031128,108.129839951481,115.22564428251677,118.018571159643,113.096416247983,115.153493791727,114.982273740582,124.508577201916,121.522588701867,119.815671245485,120.93876756554,121.326534993859,119.301346027112,116.751989801365,109.951868263521,117.94734156171666,113.688866262633,109.022096818528,111.454649475656,117.425597232657,124.161663292186,122.657454380985,121.140143736714,119.526621621413,117.344965593595,120.48175145449,119.785856963184,111.43106370417,117.34339421135091,115.903591503377,113.684300611069,121.614142477898,119.194223293104,126.507874607668,125.237868324557,128.301687936247,120.38350341635,133.405869882359,114.108625731973,131.231061352878,128.197690364889,123.147536625197,123.391178731652,127.868010360854,122.887051809634,138.319468244849,132.989328080996,143.624140950116,137.13691495839,133.119834386106,142.123870426968,137.223341443139,141.325498591573,125.015962898534,133.752050073568,125.945855875958,132.019320108531,133.855182374579,139.05197395709,145.00373684604,149.873083927963,149.126824243115,143.638295840507,154.705440693939,145.864093529996,151.575826490902,144.018052222742,142.889807175947,135.495244096175,143.011997493582,149.533021019922,152.366232567077,125.860601368449,131.404960565465,147.639231547276,156.03309418635,146.638287350054,153.042285337234,148.670869238914,141.57229767715,144.272343537304,145.817150214228,143.818513550368,153.071827182411,145.075345242675,149.130345533021,142.974673553661,147.454506291313,140.669447557394,136.064004954356,141.513811507597,157.17324441952,143.687216404874,145.537507200951,145.624339023674,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Actividades secundarias|23---Construcción,79.29842136537,80.812987110726,69.006619330566,79.268023565944,67.4858384832,70.807411959406,86.822200712208,93.12573602046,89.628466015879,84.930276526883,74.312566684859,73.368608549261,79.0722630270635,67.476309803814,79.312736512205,84.370603030906,91.281687832168,81.884828710107,83.102214582888,82.494036946668,80.30656859954,80.482683693515,84.392399877619,88.745170867,102.487449743046,83.86139084995634,94.195367328394,77.385468492789,86.558625806586,82.153056855978,79.579361227171,80.503018157093,77.79144830758,70.424166903468,77.434150087585,76.087479450306,86.244919587936,96.48298597322,82.07000401484216,88.905762528947,77.861888371787,89.887350587796,79.093126609879,85.780036854714,93.680624407867,113.813895126611,98.641986460582,90.544702052391,86.622097305176,90.208925579896,98.058404073421,91.09156666325559,104.965380655493,95.164351467259,118.921654274441,92.517847763222,83.765022468176,97.666404541404,95.683227959614,111.814842895799,108.117247796709,115.963426877222,102.633175297129,98.786754666505,102.16661138858107,98.746119298127,92.758753885596,98.841501500419,88.392898345911,95.306661820096,96.480912673583,108.471334513795,113.002104250696,85.64803084441,84.477035720048,91.986883125211,99.963046684916,96.17294022190066,116.248180861113,93.426701245603,90.844139131689,101.610610362857,93.508485451473,106.805572580556,99.430481871078,114.999158942249,114.581989355746,111.883413901783,102.05671091777,96.294854919933,103.4741916284875,108.220823850134,91.305260504054,87.01791406837,93.805443313211,90.915235068118,94.455167245611,108.417052360322,104.046637754032,96.948164278109,104.463880232794,77.437307677117,78.823577664534,94.65470533470051,80.474570895849,82.935321495763,92.598061057329,107.07723020818,95.154374919483,100.037069173204,95.439067104676,90.629681437033,96.532698436737,102.132887243027,98.678335330346,96.979142933721,94.889036686279,95.00587905711,96.493008246609,90.702564194441,104.213082750515,99.733212199909,92.922153272165,104.243134818149,104.646064471572,109.610647023795,115.199399695581,122.695055452433,92.921552410204,102.36547946604024,104.417141157957,91.798289455517,94.496298844835,115.121611616793,117.843422073251,91.780862864452,92.087388737723,117.055366176351,101.174571006861,85.145639268742,88.918526737658,100.160882059861,100.0000000000001,83.444764124211,90.000303019621,165.931041819638,122.479583367554,127.947676638534,85.024444298689,99.289752849531,125.00817750027,101.796227206767,121.623454719555,104.265104137831,118.160020111293,112.08087914945786,101.481139984118,105.179899644011,114.950806857349,121.093656962188,98.842180158006,96.484422404682,95.881482725254,104.493482080959,96.789152309663,97.99148951828,103.39068051891,115.224743249804,104.31692803443535,96.976478276542,115.812557910648,113.835630615656,111.878548813378,111.537306336543,139.741289950709,126.603180064214,129.389766879068,121.3527588112,108.040443194292,118.4721593987,114.525500567661,117.3471350682176,124.220909929381,128.631671360916,115.654955350934,102.480754006886,109.250522711189,106.969382348048,107.283023997211,126.13017522831,121.884231061915,117.591767563377,122.742207496687,128.044836549846,117.573703133725,113.335902940913,126.445820136535,114.944797899444,110.084618932691,117.492138366927,106.73810291829,106.582551464583,121.13942001563,109.075652503378,115.877213564641,116.919314961781,120.917969469012,114.962791931152,118.701081897881,112.240524517005,103.172504814386,107.551984548741,99.540010114792,98.331579399723,101.600571175773,105.505466630654,96.889321745371,103.214222183334,108.080723610849,104.853430034751,104.973451722772,105.067531334811,101.242208187439,80.959505066983,88.796441697163,84.746523880688,84.10388450978,89.776804916055,100.537688590916,98.832472715825,93.736330435753,95.88803120568,96.935946638268,93.385280764947,104.596888473274,97.7195234214,88.912099340294,87.85393614738,90.455960849553,71.609269330022,83.106866199546,96.295486477314,83.284976413391,97.678931907174,86.200943565612,95.427624742513,90.261875572289,100.391516887422,,,,,,,,,,,,
Índice de volumen físico base 2013=100|Actividades secundarias|31-33---Industrias manufactureras,54.854680181333,51.931486610256,53.998009142731,53.484160651974,55.172242632496,56.197713982478,56.435511016681,56.811877625803,57.191469634493,61.273892642172,53.79346188897,53.079958257975,55.352038688946834,51.974956408848,48.547578742286,59.88536586912,57.25429683593,57.062424520028,61.912753256283,53.536026326272,62.148736973688,61.75874255819,66.086252117975,62.54511390153,62.055950928201,58.730683203195916,58.401186714806,60.190750239156,57.831926249658,62.482152885779,64.122479268234,64.34035678715,58.9096436925,64.966331275713,62.044317623287,65.723612339941,67.847265206194,56.762500050433,61.96854352773759,60.489713130224,64.73583032746,64.041995288295,57.911183482466,68.598351945324,81.629861411043,60.285457655822,66.671956163623,75.778249972419,78.364587631287,73.760650651335,77.826638539521,69.17453968323493,77.26701137559,73.747838310512,84.014992680827,79.713212396108,82.180084010301,81.125519482974,78.379342706791,91.440660269956,88.117094309843,84.154116224468,81.585893753058,68.192165668846,80.82649426577284,75.66062937674,76.325029787295,67.482170030345,83.528108274648,81.360567792821,84.903120577834,75.70413023818,84.244714419868,83.766061168628,85.542027167424,74.018972848156,57.841471081663,77.53141689696683,60.631418193373,59.426429212416,55.520324706905,62.56778417595,62.056910820711,66.596008924283,69.746116615111,73.565306220055,74.036238458522,83.859287280084,79.362531511767,75.858898206093,68.60227119377251,80.02232139724,79.500862467848,84.309621738771,83.621175467972,80.340456489307,85.863058585159,86.316073828953,79.763821736079,88.139642179237,91.941057641812,89.056957443536,79.191589393781,84.00555319747458,84.923625090299,81.926816997053,92.632615203386,69.886083715894,88.995825627765,93.87199102409,79.067599802268,89.905133084773,91.293196007906,97.491967510238,94.379598357476,86.044698025647,87.53492920389958,94.599940640238,93.750616601658,98.768166427678,84.605512986994,95.203075396012,97.111772144135,92.915588900258,93.991063843305,88.225937763695,100.389840094018,99.538852590795,82.025947130248,93.42719287658616,101.286785475105,95.263680410364,94.59822831429,101.555039241617,99.373747226012,98.382574464142,93.321008664708,107.06540849728,100.534921623708,112.249942524333,104.726020930346,91.642642628097,100.00000000000017,115.622194466362,117.996451314145,127.643685321584,111.536604212191,126.170076109078,119.805158844026,113.519674856818,126.690318683869,125.797558331909,138.538100232733,129.876984848562,113.463752477505,122.22171330823186,131.163667911067,123.246050960398,129.422263550193,122.102238324294,133.642473459594,128.629287716508,122.018947547985,136.400516793405,130.804322506086,145.455652672285,132.130371545299,112.432229799214,128.95400189886064,134.730194044971,134.317111140499,133.240883271312,136.746218013621,132.807258176782,142.490806164115,120.72103311781,146.08614808839,128.18214641735,154.115460781614,145.909939154743,119.629778094539,135.7480813721455,132.15596218243,138.494236604487,157.191451681565,129.730422912589,152.732346154814,152.292850515902,117.134249411641,156.108669893332,136.313032901345,148.6412444798,138.359237184388,104.748568543683,138.658522705498,159.925795076451,140.021739201399,148.938144990527,131.574990529935,147.80314896421,153.752504458993,121.170035585411,159.615252888185,150.063141407758,164.793812430918,159.38659798826,123.00663042405,146.670982828841,128.087434673603,138.998262207166,150.233180081136,142.076359574612,162.101422512168,157.848480185494,132.175913665924,158.238577065009,151.447587372392,172.255965091721,151.182754853748,117.556919584505,146.85023807229,141.895934278387,142.187330658988,122.8075113553,48.933212033822,54.071521388543,126.780927641519,122.601220296337,144.225300331669,155.14592749614,179.770669506585,160.693231835024,135.344311940835,127.871424896929,145.20230631102,137.041058661622,162.427518983934,133.508200875464,132.217609767891,133.492482155769,122.351357102917,128.620838118026,113.739973040716,142.621932162242,119.804933867473,107.203819415398,131.519335871873,124.544849834643,,,,,,,,,,,,
Variación porcentual anual|Actividades secundarias,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9.301267416027,-4.225116492203,15.092107749392,10.230937744665,10.139244416329,12.673334847236,-4.970758900907,-1.066032045706,0.053667900602,4.306407918935,17.147676766297,25.764941809727,5.976772079706,22.977013639837,11.62685493845,-1.056110873107,0.636497371195,5.733158329988,1.109002010777,3.097184191008,-2.164905156583,-1.22634533317,-4.115411633397,3.663273675203,-7.112214754925,2.259183841302,-0.486087015439,4.868645914743,8.01373336841,-5.553943308837,7.406622142037,22.674265729347,20.055197368523,16.077212260474,20.05561853131,17.199840280965,7.281148074451,20.517644776813,11.445858029018,23.637798925918,16.92221221637,31.33952304022,28.794578628618,11.232554674519,1.343624466601,7.170129154926,26.526803315509,17.36304794543,16.778510374015,11.659880536304,-7.041388263107,14.852366349517,-3.934714133859,1.060193016683,-18.287111645771,1.310741355327,3.955283122873,2.205067480553,2.982470388987,-4.444348182975,-11.03898272311,-10.196652605536,-9.658326766717,-8.250874440591,-4.8060148909,-4.683885372752,-13.147515758078,-13.282775359495,-10.879174691216,-15.324899492778,-9.449202395835,-7.810793781075,-6.539915163064,4.076226020669,9.494595006077,8.619897954556,14.767912705273,-3.954045273465,12.385755364258,17.389769299264,25.769743082228,14.731964907974,15.253925707963,10.632490657013,17.28807438911,0.461065013232,3.901454739106,3.17335155305,-1.932305059278,-4.250834224562,8.898871892868,-6.505984766534,-1.30091674827,8.677744525643,-5.153152922269,8.411846712949,8.12042425865,-9.649235944539,2.457511004598,2.150991855106,2.895170842929,12.26533641666,13.193922043952,2.765630024234,13.379317780768,14.830584105206,3.512079757234,10.361062732051,6.055854986096,-0.366184342729,14.180534889373,8.131559145115,2.562039962629,6.408647299998,11.79546722559,-4.449571750813,7.007931080943,8.551649681726,0.045686421135,-0.789829486609,16.715872551484,9.774895571304,1.106622627476,-3.120666841152,13.667427419465,6.12606880506,-1.442200284135,-6.676576099403,10.918303118045,4.322325812663,2.262199431809,15.008383284113,47.664531547771,8.742120698178,19.739730794282,12.052799709843,16.576014044069,14.196368477011,16.711713025832,28.316806179271,21.649774033455,21.46024974182,18.517466054657,15.355584738515,7.862702505901,-11.347446144845,5.155310743328,-4.155236006864,8.833831864594,3.741663593206,-0.629667936627,1.232122046442,-2.616142973277,0.909712345126,-1.613005712716,1.365204550792,0.494996854847,8.895418724934,1.501859653212,5.369637884584,3.079560502458,19.592149652818,8.331749743701,11.263501362605,5.035234127873,6.612434565166,11.081167494314,3.655400819168,7.05680025588,6.067765274902,5.467614313445,12.981307022597,-5.895667209639,9.848448267899,-3.1452908162,-6.961522378799,3.97201059287,4.520683333619,-0.376519210562,-2.378514666664,-4.11859796833,1.627505458419,11.168407896924,0.307511237806,-4.012943533449,3.249842423676,-0.423177626136,0.752362233759,2.056347105203,0.499713300258,3.657043796293,7.409694684066,8.947373870396,8.238274470176,3.34556842679,-13.215386573809,-4.019652727244,-2.170447773711,4.716032754115,2.543193219039,-0.031803288077,4.842054626313,-4.063622456906,-2.174680423322,0.618804818778,-5.60024580985,-6.89403694597,-2.267626921692,3.776287577335,-0.957970705308,-18.488280722511,-50.644525844486,-53.256443596136,-18.125071270032,-8.079310205206,-7.355238859956,2.362132973489,1.401610153504,1.697688351979,8.037510677432,-11.985715981132,1.869208777938,-3.393689966315,26.110090005907,84.32890017532699,80.351299575507,0.338203371224,-2.20391646298,-9.142299119959,-23.697609110574,-15.270660903446,-21.302522050165,-15.282175823572,1.146769158149,-11.306675659047,,,,,,,,,,,,
